subject,n_components_percentage,n_components,epsilon,reconstruction_error_mse,reconstruction_error_mae,reconstruction_error_rmse,ssim,psnr,pca_time,projection_time,noise_addition_time,reconstruction_time
1,0.5,6,10.0,0.01916716237348711,0.0648754597183944,0.12743039779537899,0.7250685240031474,19.306393697782752,0.006777600006898865,0.0004351999959908426,6.600021151825786e-06,4.078000201843679e-05
1,0.5,6,20.0,0.019198152145717334,0.0640877391163565,0.12729836245882203,0.7252132358086837,19.337891073296,0.006777600006898865,0.0004351999959908426,7.099995855242014e-06,4.033999284729362e-05
1,0.5,6,40.0,0.019241010362245025,0.06396107821402126,0.1275780897688789,0.7248210262759833,19.31623310055736,0.006777600006898865,0.0004351999959908426,6.599992047995329e-06,4.0520005859434606e-05
1,0.5,6,80.0,0.019169007318454966,0.06415724739996934,0.12733498435898583,0.7251139640389772,19.331316463354522,0.006777600006898865,0.0004351999959908426,6.399990525096655e-06,4.047999973408878e-05
1,0.5,6,160.0,0.01920499051398809,0.06409767099090322,0.12742933227665285,0.7249186948254901,19.32831944274517,0.006777600006898865,0.0004351999959908426,6.599992047995329e-06,4.0399999124929306e-05
2,0.5,6,0.001,2823.2803375305693,37.266479866482584,51.96378738240694,0.010456392851039407,-34.09717564147532,0.007030299981124699,0.0004667000030167401,1.4300021575763822e-05,4.724000464193523e-05
2,0.5,6,0.01,18.994098668085115,2.951331432204145,4.2605090616443615,0.01776869316033545,-12.386841873343602,0.007030299981124699,0.0004667000030167401,1.3699987903237343e-05,4.076000768691301e-05
2,0.5,6,0.1,0.15605671571843555,0.2676124500640384,0.38107992154852954,0.38614061723963033,8.713943847935996,0.007030299981124699,0.0004667000030167401,1.0799994925037026e-05,4.564000410027802e-05
2,0.5,6,1.0,0.028265356744961816,0.08228694640045056,0.15540330360997906,0.6625002599011522,17.702821407390058,0.007030299981124699,0.0004667000030167401,6.80002267472446e-06,4.070000140927732e-05
2,0.5,6,5.0,0.022857851856157605,0.06876275605041843,0.13557150813264238,0.7027041720556763,20.36020379785674,0.007030299981124699,0.0004667000030167401,6.500020390376449e-06,4.045999958179891e-05
2,0.5,6,10.0,0.022981047052008517,0.06834255290204583,0.13566927513885957,0.7019663043480799,20.891258507717062,0.007030299981124699,0.0004667000030167401,6.599992047995329e-06,4.056000034324825e-05
2,0.5,6,20.0,0.022432193528074212,0.06662571091765948,0.13314143059282652,0.7050616933791096,22.55255214293417,0.007030299981124699,0.0004667000030167401,6.399990525096655e-06,4.02799982111901e-05
2,0.5,6,40.0,0.02280240799575015,0.06729466716619102,0.1345445276519913,0.7028758492757177,21.717522772103003,0.007030299981124699,0.0004667000030167401,6.999995093792677e-06,4.081999650225043e-05
2,0.5,6,80.0,0.022687133534732725,0.06684951900466073,0.13381228858075947,0.7035902047552695,22.650089427684758,0.007030299981124699,0.0004667000030167401,6.499991286545992e-06,4.082000232301653e-05
2,0.5,6,160.0,0.02275597938377335,0.06688798411975669,0.13399471953495914,0.7032601976230825,22.6439883269286,0.007030299981124699,0.0004667000030167401,6.500020390376449e-06,4.5460008550435305e-05
3,0.5,6,0.001,2634.1999837203766,33.389036278155956,48.413549252948485,0.03762598329318313,-32.977226940850315,0.006814499996835366,0.00044010000419802964,1.610000617802143e-05,4.339999286457896e-05
3,0.5,6,0.01,30.358965006266722,3.670857378320136,5.2533518718874275,0.04335535673562767,-13.999029197761278,0.006814499996835366,0.00044010000419802964,7.099995855242014e-06,4.078000201843679e-05
3,0.5,6,0.1,0.3631263946045472,0.34508547892684927,0.5438154422480438,0.47729885649397286,6.163642379774403,0.006814499996835366,0.00044010000419802964,6.500020390376449e-06,6.674001342616975e-05
3,0.5,6,1.0,0.04633958949169311,0.10207194081937905,0.19752456509713967,0.6369911645857707,15.78764402230405,0.006814499996835366,0.00044010000419802964,1.5400000847876072e-05,4.2540003778412935e-05
3,0.5,6,5.0,0.044919190851429626,0.08790049801654906,0.1888217332709804,0.6521176112051965,17.62845846737124,0.006814499996835366,0.00044010000419802964,1.0199990356341004e-05,4.077999037690461e-05
3,0.5,6,10.0,0.0456557870226514,0.0871913509610972,0.18792942808246071,0.6568128427324268,19.55516430666064,0.006814499996835366,0.00044010000419802964,6.599992047995329e-06,4.045999958179891e-05
3,0.5,6,20.0,0.04471650176294956,0.0850691598253873,0.18568243903579468,0.6604673135557503,19.9036027761655,0.006814499996835366,0.00044010000419802964,6.399990525096655e-06,4.177999799139798e-05
3,0.5,6,40.0,0.04504957137436337,0.08535624146917287,0.18649208918199128,0.658901527207009,20.106515398485914,0.006814499996835366,0.00044010000419802964,6.500020390376449e-06,4.2940001003444193e-05
3,0.5,6,80.0,0.04515137254381769,0.08545240534460087,0.18658800498347697,0.6584699480203142,20.34108634659335,0.006814499996835366,0.00044010000419802964,8.300004992634058e-06,4.377999575808644e-05
3,0.5,6,160.0,0.04509656294772289,0.08521395977783078,0.18639303244088057,0.6588733611413016,20.470027531880554,0.006814499996835366,0.00044010000419802964,6.900023436173797e-06,4.082001396454871e-05
4,0.5,6,0.001,998.6371060639856,16.946144645845575,29.337189071034533,-0.00019056845497688533,-28.731357127009108,0.007358500006375834,0.00044520001392811537,1.4600023860111833e-05,4.212000640109181e-05
4,0.5,6,0.01,11.802582145019919,1.9876467407717797,3.3006501849530814,0.15868055295133976,-9.961691301863649,0.007358500006375834,0.00044520001392811537,7.499998901039362e-06,4.08399966545403e-05
4,0.5,6,0.1,0.21649830244826837,0.2800168554381283,0.43695489951756894,0.4990254414271857,7.837095664375774,0.007358500006375834,0.00044520001392811537,6.700021913275123e-06,5.822000093758106e-05
4,0.5,6,1.0,0.011402237285017162,0.05308058067254362,0.09863213817860186,0.7669553689973746,20.982507835284125,0.007358500006375834,0.00044520001392811537,1.990000600926578e-05,4.670000053010881e-05
4,0.5,6,5.0,0.009376134131865749,0.04220191083506162,0.08935534202790088,0.7893799868953064,21.863533867927195,0.007358500006375834,0.00044520001392811537,9.299983503296971e-06,4.225999000482261e-05
4,0.5,6,10.0,0.009093935253782326,0.04037354786238603,0.08784830537082716,0.7954750226833882,22.02748791341704,0.007358500006375834,0.00044520001392811537,8.90000956133008e-06,4.622000851668417e-05
4,0.5,6,20.0,0.009304947575135879,0.039702373322386006,0.08878135660623142,0.7922619957425321,21.958123369502157,0.007358500006375834,0.00044520001392811537,1.6400008462369442e-05,8.327998802997172e-05
4,0.5,6,40.0,0.00936661689083505,0.03992328429652793,0.08927829446663674,0.7899397800176547,21.893939962626288,0.007358500006375834,0.00044520001392811537,3.0499999411404133e-05,7.540000369772315e-05
4,0.5,6,80.0,0.009333360899888862,0.0398323923086713,0.0889604526580475,0.7912315774687668,21.9413176809686,0.007358500006375834,0.00044520001392811537,1.4999997802078724e-05,4.600000684149563e-05
4,0.5,6,160.0,0.009353626601761767,0.03988911278751174,0.08905036298396259,0.7909685041571517,21.932906160947937,0.007358500006375834,0.00044520001392811537,1.1500000255182385e-05,4.137998912483454e-05
5,0.5,6,0.001,4907.906684999527,49.08503341233752,65.62575321979703,0.00030191676826886004,-35.68218353927695,0.007320300006540492,0.0004595999780576676,1.550000160932541e-05,4.230000777170062e-05
5,0.5,6,0.01,19.256211502470762,2.8288257720019585,4.04327849442629,0.17526493377862495,-11.378061014085421,0.007320300006540492,0.0004595999780576676,7.499998901039362e-06,4.08399966545403e-05
5,0.5,6,0.1,0.22588091882043432,0.323233158020104,0.44383252941489737,0.4356406398427226,7.887520605696283,0.007320300006540492,0.0004595999780576676,6.599992047995329e-06,5.413999897427857e-05
5,0.5,6,1.0,0.005271421897708306,0.039670199829489626,0.06900532717023974,0.808802407175342,23.97228038696714,0.007320300006540492,0.0004595999780576676,1.3500015484169126e-05,4.243999719619751e-05
5,0.5,6,5.0,0.006589291489309751,0.03774919663670139,0.07320411476967306,0.7856750260496234,24.79626767544811,0.007320300006540492,0.0004595999780576676,1.680001150816679e-05,7.814000127837062e-05
5,0.5,6,10.0,0.005956293994822148,0.034160455364377895,0.06920146983524714,0.801358992636524,25.743335506366027,0.007320300006540492,0.0004595999780576676,1.6900012269616127e-05,4.211999475955963e-05
5,0.5,6,20.0,0.0058351526515585655,0.03300034200928382,0.06847301638113198,0.8018613009592821,25.970249102193282,0.007320300006540492,0.0004595999780576676,1.300001167692244e-05,4.322000313550234e-05
5,0.5,6,40.0,0.005888894617807584,0.03304789110628348,0.06882914637765009,0.8006097167574877,25.924420520045345,0.007320300006540492,0.0004595999780576676,7.099995855242014e-06,4.076000186614692e-05
5,0.5,6,80.0,0.005857744502966537,0.032952730107851366,0.06866084896664224,0.8014723698688121,25.956445841338024,0.007320300006540492,0.0004595999780576676,6.499991286545992e-06,4.0439993608742955e-05
5,0.5,6,160.0,0.005854968434009409,0.03287358973024227,0.06862017386701644,0.8015525237283889,25.980198859889423,0.007320300006540492,0.0004595999780576676,7.000024197623134e-06,4.040001076646149e-05
6,0.5,6,0.001,1852.8460952756673,29.82578660929446,41.827606622358694,0.00504604413947855,-32.105797678672566,0.006848799996078014,0.00042699999175965786,1.5199999324977398e-05,4.6599993947893384e-05
6,0.5,6,0.01,25.771228159730914,3.6911692069061885,4.827286426904955,0.009431856069340697,-13.2331263657838,0.006848799996078014,0.00042699999175965786,1.8200022168457508e-05,5.815999465994537e-05
6,0.5,6,0.1,0.18236881528120147,0.2400022192830659,0.41711473002681876,0.2818652934094866,7.829636650206299,0.006848799996078014,0.00042699999175965786,1.5300000086426735e-05,5.989999626763165e-05
6,0.5,6,1.0,0.05044926748216031,0.11242283124220827,0.19138652858595945,0.561989605400871,16.30250352720099,0.006848799996078014,0.00042699999175965786,1.4499993994832039e-05,4.07799961976707e-05
6,0.5,6,5.0,0.04704776745681499,0.097288176233116,0.17548644610769423,0.6224463918252352,18.154089432889595,0.006848799996078014,0.00042699999175965786,6.999995093792677e-06,4.041999927721918e-05
6,0.5,6,10.0,0.04617906691418735,0.09614282100921623,0.17390507113008777,0.6270659902017466,18.24267171250228,0.006848799996078014,0.00042699999175965786,7.399998139590025e-06,4.068000125698745e-05
6,0.5,6,20.0,0.046472264544420924,0.09630704582958109,0.17454418855588488,0.6259399490691838,18.197362866645584,0.006848799996078014,0.00042699999175965786,6.600021151825786e-06,4.037999897263944e-05
6,0.5,6,40.0,0.046322374479610844,0.09578153462589734,0.17415343894531968,0.627296409534947,18.224852299295637,0.006848799996078014,0.00042699999175965786,6.399990525096655e-06,4.027999239042401e-05
6,0.5,6,80.0,0.04642688110072694,0.09583867100166288,0.17441838103303214,0.6266905466002608,18.202794922982996,0.006848799996078014,0.00042699999175965786,6.499991286545992e-06,4.027999239042401e-05
6,0.5,6,160.0,0.04642248866625888,0.09586463289842609,0.17439389187373447,0.6264470491965012,18.205803571594334,0.006848799996078014,0.00042699999175965786,6.299989763647318e-06,4.045999958179891e-05
7,0.5,6,0.001,3406.106001676674,35.26518713523221,51.54310593880896,0.004761679336576429,-33.175404497467,0.006731899979058653,0.0005070000188425183,3.029999788850546e-05,5.561999278143048e-05
7,0.5,6,0.01,9.716063605343342,2.044857862934205,3.042686176898286,0.1031493353441679,-9.438875439649099,0.006731899979058653,0.0005070000188425183,6.799993570894003e-06,4.093999741598964e-05
7,0.5,6,0.1,0.16599228461071192,0.2708098118530803,0.39666555155971733,0.47123331514996103,8.281680075119146,0.006731899979058653,0.0005070000188425183,7.099995855242014e-06,4.385999054647982e-05
7,0.5,6,1.0,0.02427678555829833,0.07988195530809951,0.14638505465027668,0.6943076726137896,17.32107584490138,0.006731899979058653,0.0005070000188425183,1.379998866468668e-05,4.2239989852532744e-05
7,0.5,6,5.0,0.02414980956358781,0.06789734558332029,0.14187657625343714,0.7085196674402643,17.96014717235861,0.006731899979058653,0.0005070000188425183,6.89999433234334e-06,4.2459997348487374e-05
7,0.5,6,10.0,0.02405207423674375,0.066646368886109,0.14173208338710944,0.7087387494715486,17.969180909507948,0.006731899979058653,0.0005070000188425183,6.500020390376449e-06,4.0960003389045596e-05
7,0.5,6,20.0,0.024660665963379295,0.06690550885481844,0.14330330134972794,0.705342111064444,17.901367213414964,0.006731899979058653,0.0005070000188425183,6.89999433234334e-06,4.097999772056937e-05
7,0.5,6,40.0,0.024553561094021535,0.0666815478642188,0.14312694586454439,0.7054216394403994,17.900225934310395,0.006731899979058653,0.0005070000188425183,6.399990525096655e-06,4.110001609660685e-05
7,0.5,6,80.0,0.024548673423992785,0.06667670267151536,0.14305477180615672,0.706016127172055,17.908952134984634,0.006731899979058653,0.0005070000188425183,6.799993570894003e-06,4.241999704390764e-05
7,0.5,6,160.0,0.024594265690516738,0.06672708950894779,0.14320562473507387,0.7055825448368103,17.898318490771942,0.006731899979058653,0.0005070000188425183,6.900023436173797e-06,4.146000719629228e-05
8,0.5,6,0.001,2147.194105707248,30.43838387077873,41.87907309930146,0.00029915682923545306,-31.602157255251132,0.007047700026305392,0.00041790000977925956,2.2599997464567423e-05,5.549999768845737e-05
8,0.5,6,0.01,15.709814233762824,2.608205559183003,3.8376059391094666,0.06003944011485227,-11.422701705986253,0.007047700026305392,0.00041790000977925956,9.800016414374113e-06,4.181999247521162e-05
8,0.5,6,0.1,0.2134314833037667,0.3184118845058313,0.4592831915711493,0.30098879415574675,6.809368224558217,0.007047700026305392,0.00041790000977925956,9.800016414374113e-06,4.1659997077658775e-05
8,0.5,6,1.0,0.056293642422929294,0.12015996884421085,0.2198591061245958,0.5013233126583729,14.619012467956916,0.007047700026305392,0.00041790000977925956,7.299997378140688e-06,4.069999558851123e-05
8,0.5,6,5.0,0.05560666869432984,0.11150276125059178,0.21311477161197598,0.5246999464560151,16.770074240676845,0.007047700026305392,0.00041790000977925956,6.399990525096655e-06,4.023999790661037e-05
8,0.5,6,10.0,0.05568958315319404,0.11221015245117161,0.21314371524213369,0.5238983773799666,16.85212560235461,0.007047700026305392,0.00041790000977925956,6.399990525096655e-06,4.0219997754320505e-05
8,0.5,6,20.0,0.055868959163532586,0.112014025873247,0.21321601858801045,0.5241209238277885,16.9999766769946,0.007047700026305392,0.00041790000977925956,6.399990525096655e-06,4.056000034324825e-05
8,0.5,6,40.0,0.05601031308652924,0.11191105188551786,0.2134698894329637,0.5229716229390772,17.00783794571374,0.007047700026305392,0.00041790000977925956,7.99997360445559e-06,4.0440011071041225e-05
8,0.5,6,80.0,0.055856042881595847,0.11188657059014602,0.213159074237882,0.5240293061623605,17.02458135886347,0.007047700026305392,0.00041790000977925956,8.300004992634058e-06,4.830000689253211e-05
8,0.5,6,160.0,0.05591959594223624,0.1119277160438144,0.21327782260107986,0.523764783138118,17.02100776802087,0.007047700026305392,0.00041790000977925956,7.099995855242014e-06,4.181999247521162e-05
9,0.5,6,0.001,1027.2679666088302,21.665798757589833,30.496892997552454,0.03636961154686499,-29.26635239332723,0.007076399982906878,0.00043590000132098794,2.300000051036477e-05,4.9520004540681836e-05
