subject,n_components_percentage,n_components,epsilon,reconstruction_error_mse,reconstruction_error_mae,reconstruction_error_rmse,ssim,psnr,pca_time,projection_time,noise_addition_time,reconstruction_time
8,0.5,6,160.0,0.055919035872321964,0.11189414759304425,0.21328001947505754,0.5238002903060637,17.02051916769218,0.006431100016925484,0.00039010000182315707,6.299989763647318e-06,4.106000415049493e-05
9,0.5,6,0.001,2284.3837428450197,33.376373713769134,45.69884528690575,0.05619229475090304,-32.73078787892805,0.006778599985409528,0.00039179998566396534,1.4899997040629387e-05,4.5460008550435305e-05
9,0.5,6,0.01,48.870219128686905,5.130202434539621,6.948996269049472,0.04276309056932025,-16.785137040377347,0.006778599985409528,0.00039179998566396534,7.299997378140688e-06,4.177999799139798e-05
9,0.5,6,0.1,0.2192446371359511,0.3217862960254481,0.43038353834433557,0.44940636191267114,8.145016781141788,0.006778599985409528,0.00039179998566396534,6.699992809444666e-06,5.0740002188831566e-05
9,0.5,6,1.0,0.040177382493888726,0.10233252097081502,0.17588379752180056,0.6635335878662109,16.457055289895578,0.006778599985409528,0.00039179998566396534,1.0400020983070135e-05,4.121999954804778e-05
9,0.5,6,5.0,0.03883311248937602,0.08812428173866739,0.17319456006069933,0.6820320409332206,16.585953373101464,0.006778599985409528,0.00039179998566396534,6.700021913275123e-06,4.106000415049493e-05
9,0.5,6,10.0,0.03843417877221814,0.0866271231499746,0.1718631581889016,0.6831720353622849,16.68396141458463,0.006778599985409528,0.00039179998566396534,6.499991286545992e-06,4.085999680683017e-05
9,0.5,6,20.0,0.03850496306751766,0.08599006645619503,0.17207908142429668,0.6837242921347624,16.669104832951945,0.006778599985409528,0.00039179998566396534,6.499991286545992e-06,4.075999022461474e-05
9,0.5,6,40.0,0.03858724315587676,0.08592892290388364,0.17224662411296002,0.6833983835495939,16.66368188152034,0.006778599985409528,0.00039179998566396534,6.399990525096655e-06,4.091999726369977e-05
9,0.5,6,80.0,0.03853061291949891,0.08570224908775059,0.17217985558613697,0.6831530671835317,16.6635812489122,0.006778599985409528,0.00039179998566396534,6.89999433234334e-06,4.107999848201871e-05
9,0.5,6,160.0,0.038598243784727905,0.085795284754773,0.17230888462034918,0.6832218239137169,16.658894553236355,0.006778599985409528,0.00039179998566396534,6.499991286545992e-06,4.1659997077658775e-05
10,0.7,8,0.001,1844.799895261155,25.081997617715352,41.903793774567475,0.040689438272048704,-32.212195460730115,0.008432000002358109,0.00041849998524412513,1.6200006939470768e-05,3.573999856598675e-05
10,0.7,8,0.01,50.44269412827545,4.105225809479862,6.6544287591663265,0.08063669845635643,-15.528743069916441,0.008432000002358109,0.00041849998524412513,7.599999662488699e-06,3.40400030836463e-05
10,0.7,8,0.1,0.12853436794775136,0.23198773845434012,0.35038674914622897,0.4311802764808158,9.291568081799166,0.008432000002358109,0.00041849998524412513,7.700000423938036e-06,4.895999445579946e-05
10,0.7,8,1.0,0.030313026071823512,0.07960066068658189,0.1583175369883943,0.6573761262069935,17.420702136546147,0.008432000002358109,0.00041849998524412513,1.4199991710484028e-05,3.369999467395246e-05
10,0.7,8,5.0,0.02744840934385669,0.06534742344686159,0.1433510999634973,0.7045644764346577,20.118549453281435,0.008432000002358109,0.00041849998524412513,7.100024959072471e-06,3.335999208502472e-05
10,0.7,8,10.0,0.027645718910081152,0.06440777692030264,0.1436828720607695,0.7071534124193588,20.729370929720545,0.008432000002358109,0.00041849998524412513,7.099995855242014e-06,3.3419992541894315e-05
10,0.7,8,20.0,0.027604541493138547,0.06401598166276146,0.14324277447400438,0.7072177879047825,21.142591454425,0.008432000002358109,0.00041849998524412513,7.599999662488699e-06,3.359999973326921e-05
10,0.7,8,40.0,0.027749374727526005,0.06397752496453818,0.1433615625902221,0.7062474202590906,21.623225652146306,0.008432000002358109,0.00041849998524412513,6.89999433234334e-06,3.343999851495028e-05
10,0.7,8,80.0,0.02779240036986675,0.06384212592934277,0.14339483036251785,0.7062147110011283,21.672866101797904,0.008432000002358109,0.00041849998524412513,6.999995093792677e-06,3.361999406479299e-05
10,0.7,8,160.0,0.02774965797931921,0.06373855186283199,0.14326192866482015,0.7066835287650853,21.699338718037342,0.008432000002358109,0.00041849998524412513,6.900023436173797e-06,3.3459998667240144e-05
11,0.7,8,0.001,2038.1315761237845,25.063059838387446,41.763791262332504,0.04360750655415903,-31.648812821768068,0.007313399983104318,0.0004031000135000795,1.6300007700920105e-05,3.6160007584840057e-05
11,0.7,8,0.01,30.244902366144185,3.1434776033919065,5.187728401961612,0.12386702452932707,-13.66164409904934,0.007313399983104318,0.0004031000135000795,7.800001185387373e-06,3.373999497853219e-05
11,0.7,8,0.1,0.35008391016980495,0.3557680452657549,0.5740100591570737,0.31304753680416114,5.070228692398158,0.007313399983104318,0.0004031000135000795,7.199996616691351e-06,4.212000640109181e-05
11,0.7,8,1.0,0.041739097611057784,0.09883163741115651,0.19032496645323474,0.6090662693467792,15.403376470761163,0.007313399983104318,0.0004031000135000795,1.0599993402138352e-05,3.364000003784895e-05
11,0.7,8,5.0,0.036559457521460635,0.08396327381721377,0.17044844424410416,0.6569454371207735,19.975093038422592,0.007313399983104318,0.0004031000135000795,8.400005754083395e-06,3.402000293135643e-05
11,0.7,8,10.0,0.03608449557454923,0.08274181179918068,0.16968393550557953,0.6572042584545237,19.857653646133574,0.007313399983104318,0.0004031000135000795,1.0200019460171461e-05,3.374000079929829e-05
11,0.7,8,20.0,0.035920127740430546,0.08189740952008102,0.16883163657067013,0.6594256337869602,20.699766502789696,0.007313399983104318,0.0004031000135000795,7.099995855242014e-06,3.4760002745315435e-05
11,0.7,8,40.0,0.03618941374098077,0.081943833808871,0.1692687314810802,0.6578586494214846,21.34275097463943,0.007313399983104318,0.0004031000135000795,9.899988071992993e-06,3.357999958097935e-05
11,0.7,8,80.0,0.036137194021779596,0.08187071913401792,0.16913015613104712,0.6579581115121395,21.519962228666124,0.007313399983104318,0.0004031000135000795,8.69997893460095e-06,3.423999878577888e-05
11,0.7,8,160.0,0.03610673962561346,0.08182301195282934,0.16906419331338712,0.6579477123185724,21.5128503357992,0.007313399983104318,0.0004031000135000795,8.400005754083395e-06,3.3539999276399615e-05
12,0.7,8,0.001,2799.039001836717,32.85611181989711,52.373445222144326,0.00776946525130622,-34.283082152998986,0.007386000012047589,0.00042779999785125256,1.6000005416572094e-05,3.643999807536602e-05
12,0.7,8,0.01,29.74013458271018,3.17454458717695,5.390456298114429,0.05301488146724206,-14.523283253551071,0.007386000012047589,0.00042779999785125256,1.3999990187585354e-05,3.5499996738508346e-05
12,0.7,8,0.1,0.2980321635550352,0.33830897898423756,0.5433884814915806,0.24409797545573383,5.339550033686708,0.007386000012047589,0.00042779999785125256,7.299997378140688e-06,4.998000804334879e-05
12,0.7,8,1.0,0.01893454527830158,0.07146693702599077,0.12824284261188984,0.6742598606436637,18.81897171326495,0.007386000012047589,0.00042779999785125256,1.3899989426136017e-05,3.361999406479299e-05
12,0.7,8,5.0,0.0179379357441149,0.060610762264169324,0.11427844436698467,0.7236318746770662,22.767330974412435,0.007386000012047589,0.00042779999785125256,7.099995855242014e-06,3.359999391250312e-05
12,0.7,8,10.0,0.018299621425927694,0.06132009089401967,0.11604816756850686,0.7187454669355253,22.73537458692499,0.007386000012047589,0.00042779999785125256,7.90000194683671e-06,3.658000496216118e-05
12,0.7,8,20.0,0.018289171371265435,0.061020561948586904,0.11579872721648066,0.7187351556049766,23.113503177930017,0.007386000012047589,0.00042779999785125256,1.1099997209385037e-05,3.429999342188239e-05
12,0.7,8,40.0,0.018190590650001198,0.06062760322243203,0.11502557068612082,0.7200031421605715,24.175763076137788,0.007386000012047589,0.00042779999785125256,9.599985787644982e-06,3.37999954354018e-05
12,0.7,8,80.0,0.018145602374638938,0.06043448886122684,0.1147499782595752,0.7204420566634683,24.50823409838681,0.007386000012047589,0.00042779999785125256,6.89999433234334e-06,3.34200041834265e-05
12,0.7,8,160.0,0.018103934500107922,0.06034784168791021,0.11465884329545466,0.7208772539454389,24.525554957041383,0.007386000012047589,0.00042779999785125256,7.599999662488699e-06,3.344000433571637e-05
13,0.7,8,0.001,5574.173897581291,44.68967468432915,69.31439409317014,0.044291926596377686,-36.052864242752754,0.009103399992454797,0.0007313000096473843,1.829999382607639e-05,3.8179988041520116e-05
13,0.7,8,0.01,64.13525865112359,4.469044819734748,7.6919644871204556,0.13813212913065737,-17.353104897191294,0.009103399992454797,0.0007313000096473843,7.599999662488699e-06,3.40400030836463e-05
13,0.7,8,0.1,0.22726110818330958,0.2461386529870028,0.4508531954510822,0.5152699013413161,7.462461767385642,0.009103399992454797,0.0007313000096473843,7.199996616691351e-06,4.241999704390764e-05
13,0.7,8,1.0,0.015884540805322794,0.05861043028904345,0.11569511246847716,0.7757480093670571,19.791695913744057,0.009103399992454797,0.0007313000096473843,1.5300000086426735e-05,3.378000110387802e-05
13,0.7,8,5.0,0.015084879196481054,0.04070189157188533,0.10815857742558319,0.7950098365914176,22.258271486661148,0.009103399992454797,0.0007313000096473843,7.299997378140688e-06,3.38599958922714e-05
13,0.7,8,10.0,0.015576152914323838,0.04061710519144426,0.1092353109328279,0.7916095434406636,22.88627039783244,0.009103399992454797,0.0007313000096473843,7.299997378140688e-06,3.3679994521662594e-05
13,0.7,8,20.0,0.015301121720714387,0.039786225478512384,0.10817352924541254,0.7937859413842185,23.97129694883071,0.009103399992454797,0.0007313000096473843,8.100003469735384e-06,3.348001046106219e-05
13,0.7,8,40.0,0.015145770043128639,0.03888510236713543,0.1074859820667117,0.7960007901062973,24.001921637591305,0.009103399992454797,0.0007313000096473843,7.099995855242014e-06,4.2619998566806316e-05
13,0.7,8,80.0,0.015169984008456452,0.03882009163276891,0.10760294166205076,0.7955264858252656,24.135123707389234,0.009103399992454797,0.0007313000096473843,1.6399979358538985e-05,3.4420000156387685e-05
13,0.7,8,160.0,0.015163128136175295,0.03884753438667011,0.10750791024334265,0.7957671825156959,24.155694548654434,0.009103399992454797,0.0007313000096473843,1.4199991710484028e-05,3.4240004606544974e-05
14,0.7,8,0.001,2601.6976979931715,29.245535590378445,48.419323526925595,0.013992660169473741,-33.201942571278565,0.007489000010536984,0.0004228999896440655,1.580000389367342e-05,3.5819999175146223e-05
14,0.7,8,0.01,45.67347637148191,3.9844013406253493,6.045662205987658,0.05295019522564933,-14.425315932700624,0.007489000010536984,0.0004228999896440655,7.499998901039362e-06,3.3900002017617224e-05
14,0.7,8,0.1,0.26194905763699505,0.2989281302788846,0.4934101175444387,0.3587208602988082,6.526204910328319,0.007489000010536984,0.0004228999896440655,7.199996616691351e-06,3.880000440403819e-05
14,0.7,8,1.0,0.012763369110932843,0.05584685122222306,0.1098616473795437,0.7775645882991518,19.480361589957468,0.007489000010536984,0.0004228999896440655,1.2800010154023767e-05,3.5819999175146223e-05
14,0.7,8,5.0,0.010076027044215643,0.03697470207214169,0.09174414483183616,0.8339728124511996,22.300833048331487,0.007489000010536984,0.0004228999896440655,1.580000389367342e-05,3.5119999665766954e-05
14,0.7,8,10.0,0.010123536763151843,0.034782397047532713,0.09150697814775527,0.8341099010894805,22.619065516418868,0.007489000010536984,0.0004228999896440655,1.6000005416572094e-05,3.402000293135643e-05
14,0.7,8,20.0,0.009941737082237157,0.03392103872204819,0.09056356110859792,0.837443626362927,22.741789329983828,0.007489000010536984,0.0004228999896440655,1.930000144056976e-05,3.3639994217082855e-05
14,0.7,8,40.0,0.010054988765353478,0.03402147012015803,0.09098469524710799,0.8356718177226738,22.749158455434483,0.007489000010536984,0.0004228999896440655,7.700000423938036e-06,3.361999988555908e-05
14,0.7,8,80.0,0.009980091231447758,0.03393217875948974,0.0906854516979597,0.8363549576432752,22.77219042197632,0.007489000010536984,0.0004228999896440655,6.799993570894003e-06,3.339999238960445e-05
14,0.7,8,160.0,0.010001905808609471,0.033974475965768844,0.09079511234452069,0.8361241778572085,22.761641611647725,0.007489000010536984,0.0004228999896440655,6.999995093792677e-06,3.335999208502472e-05
15,0.7,8,0.001,2061.3631302233593,29.992401907448954,43.835086297303825,-4.849466827409848e-05,-32.51463263386176,0.0074760999996215105,0.00039579998701810837,1.5300000086426735e-05,4.021999193355441e-05
15,0.7,8,0.01,49.70822602693195,4.860107891963187,6.831123285204862,-3.369544504826103e-05,-16.419516325111026,0.0074760999996215105,0.00039579998701810837,8.600007276982069e-06,3.8480001967400314e-05
15,0.7,8,0.1,0.3138552256335245,0.37247409267756443,0.5447490818913391,0.22237745282703542,5.533613422995932,0.0074760999996215105,0.00039579998701810837,8.800008799880743e-06,4.8300001071766016e-05
15,0.7,8,1.0,0.048527922777282205,0.1090727694582426,0.1988356875162069,0.5928403240097534,15.760740634009125,0.0074760999996215105,0.00039579998701810837,1.4399993233382702e-05,3.513999981805682e-05
15,0.7,8,5.0,0.04771938815495962,0.09723403886904276,0.1944900608988327,0.6009196547184034,17.090377725918398,0.0074760999996215105,0.00039579998701810837,7.800001185387373e-06,3.356000524945557e-05
15,0.7,8,10.0,0.04704539930262556,0.0947178473629415,0.1914273572433617,0.607506555792218,18.380133930907714,0.0074760999996215105,0.00039579998701810837,7.399998139590025e-06,3.3279991475865246e-05
15,0.7,8,20.0,0.046395803406476484,0.09391873083385135,0.19000313468349989,0.609625624078927,18.585683024318588,0.0074760999996215105,0.00039579998701810837,7.000024197623134e-06,3.539999015629291e-05
15,0.7,8,40.0,0.04644336585740444,0.09365955701736076,0.19011841044139935,0.6104441605446873,18.61666999941368,0.0074760999996215105,0.00039579998701810837,7.100024959072471e-06,3.395999083295464e-05
15,0.7,8,80.0,0.046464151884919376,0.09365492441031033,0.19006589526511344,0.6102846454827,18.634938554069926,0.0074760999996215105,0.00039579998701810837,6.699992809444666e-06,3.414000966586173e-05
15,0.7,8,160.0,0.04641528913341284,0.09350366738265026,0.18995834205182127,0.6103862639557862,18.653585795941456,0.0074760999996215105,0.00039579998701810837,7.199996616691351e-06,3.343999851495028e-05
1,0.7,8,0.001,2493.7897518720715,31.878285596837127,46.165749478960535,0.0019480577319243866,-32.725639807674504,0.007118499983334914,0.00038899999344721437,1.6799982404336333e-05,3.598000039346516e-05
1,0.7,8,0.01,23.768005081069866,3.3440352755368408,4.636607267156449,0.10324686616480212,-12.80464386538606,0.007118499983334914,0.00038899999344721437,7.300026481971145e-06,3.480000304989517e-05
1,0.7,8,0.1,0.3993945427642447,0.41350345310992065,0.6158657831025417,0.3694599852213751,4.437874605411205,0.007118499983334914,0.00038899999344721437,7.90000194683671e-06,4.321999149397016e-05
1,0.7,8,1.0,0.02747390534650701,0.08626733978663773,0.146225725587867,0.7011241839673787,17.841454645220843,0.007118499983334914,0.00038899999344721437,1.3600016245618463e-05,3.3539999276399615e-05
1,0.7,8,5.0,0.01991908190653609,0.0644420291374161,0.12828952830347623,0.7243099286906028,20.052158960696868,0.007118499983334914,0.00038899999344721437,7.100024959072471e-06,3.3540005097165705e-05
1,0.7,8,10.0,0.019306630115895018,0.06180317193278136,0.12466460771946526,0.7297209601309744,21.153976820375398,0.007118499983334914,0.00038899999344721437,6.699992809444666e-06,3.3660011831671e-05
1,0.7,8,20.0,0.019541750884749638,0.06116051521650312,0.12527759714306647,0.7275687443394443,21.363026000492727,0.007118499983334914,0.00038899999344721437,7.499998901039362e-06,3.3419992541894315e-05
1,0.7,8,40.0,0.019458687881363047,0.06103854251380697,0.12488931216188193,0.7286938619731871,21.43624582015229,0.007118499983334914,0.00038899999344721437,7.299997378140688e-06,3.3240008633583784e-05
1,0.7,8,80.0,0.019325124846860726,0.06055345572940642,0.12446273442146398,0.729978002779846,21.46202819930029,0.007118499983334914,0.00038899999344721437,7.000024197623134e-06,3.3320003421977165e-05
1,0.7,8,160.0,0.019343236330335887,0.06060319490099697,0.12451825077762,0.729780409804061,21.462375790063266,0.007118499983334914,0.00038899999344721437,6.799993570894003e-06,3.3279997296631336e-05
2,0.7,8,0.001,6414.4437727618815,49.98012854523773,74.51455517167533,0.004050780936806183,-36.725934270783185,0.007277900003828108,0.0003994999860879034,1.4500023098662496e-05,3.591999993659556e-05
2,0.7,8,0.01,35.16407692072543,4.003386269063301,5.570629925468368,0.011596843958973225,-14.137198703400992,0.007277900003828108,0.0003994999860879034,7.90000194683671e-06,3.377999528311193e-05
2,0.7,8,0.1,0.31667479136185755,0.36532839438107445,0.5410679482263124,0.2737215802002196,5.6469956983924146,0.007277900003828108,0.0003994999860879034,6.999995093792677e-06,4.229999613016844e-05
2,0.7,8,1.0,0.02573168784107906,0.0840257922231453,0.14736460924318456,0.682641456337936,18.27005703910202,0.007277900003828108,0.0003994999860879034,1.3200013199821115e-05,3.475999692454934e-05
2,0.7,8,5.0,0.023503040965566997,0.07009235705902225,0.1373237362073833,0.6975895807869412,20.8566138415607,0.007277900003828108,0.0003994999860879034,7.099995855242014e-06,3.711999161168933e-05
2,0.7,8,10.0,0.023359838379023806,0.06736302701992093,0.13639909795806862,0.6982879138952981,21.701878126395712,0.007277900003828108,0.0003994999860879034,1.170000177808106e-05,3.3840007381513716e-05
2,0.7,8,20.0,0.023282545216862273,0.06746831183793545,0.13659243504676719,0.6982834052513848,20.985010449344593,0.007277900003828108,0.0003994999860879034,6.999995093792677e-06,3.470000228844583e-05
2,0.7,8,40.0,0.023547271449192653,0.06721510301945054,0.13642467930741137,0.6967582865209023,23.15080556138936,0.007277900003828108,0.0003994999860879034,1.9500002963468432e-05,3.861999721266329e-05
2,0.7,8,80.0,0.02351461106847128,0.0668292944237618,0.13598657440330403,0.6969726584496349,25.78765019571612,0.007277900003828108,0.0003994999860879034,7.499998901039362e-06,3.3540005097165705e-05
2,0.7,8,160.0,0.023508288233997976,0.06676952433369956,0.13596034623239214,0.6970196030452589,25.833878236173735,0.007277900003828108,0.0003994999860879034,6.699992809444666e-06,3.361999406479299e-05
3,0.7,8,0.001,1159.1429497646684,22.824264404453686,33.65957907967189,0.00905209512328443,-30.440134021945063,0.00804519999655895,0.00043330001062713563,1.659998088143766e-05,3.86799976695329e-05
3,0.7,8,0.01,35.420838615669894,4.086952178030875,5.660525183265658,-0.008043737786826414,-14.514229514228527,0.00804519999655895,0.00043330001062713563,7.700000423938036e-06,3.409999189898372e-05
3,0.7,8,0.1,0.3957512880808224,0.408406892738616,0.6157677858411373,0.3595066045183875,4.4254454458228265,0.00804519999655895,0.00043330001062713563,7.399998139590025e-06,4.5420002425089476e-05
3,0.7,8,1.0,0.05097279113744344,0.11769702164756779,0.2109955344182924,0.6132871806353739,14.33560722837955,0.00804519999655895,0.00043330001062713563,1.580000389367342e-05,3.483999171294272e-05
3,0.7,8,5.0,0.046012303980091505,0.08988650312705165,0.19032451241668222,0.649847910153005,17.685645895587463,0.00804519999655895,0.00043330001062713563,1.930000144056976e-05,4.242000286467373e-05
3,0.7,8,10.0,0.04552481960813079,0.08726947680674921,0.18763970976340602,0.6567563324846292,20.142872582620537,0.00804519999655895,0.00043330001062713563,6.799993570894003e-06,3.565999795682728e-05
3,0.7,8,20.0,0.04556081945634451,0.08615037094116992,0.18753918416586363,0.657133639160649,20.533157842658525,0.00804519999655895,0.00043330001062713563,8.90000956133008e-06,3.3660011831671e-05
3,0.7,8,40.0,0.04561782413224738,0.08599109244848051,0.18778601531119749,0.65676900985504,20.263264646511807,0.00804519999655895,0.00043330001062713563,6.799993570894003e-06,3.381998976692557e-05
3,0.7,8,80.0,0.0455813680918427,0.08561135166262926,0.1874008314253816,0.6572413358765481,21.171218078215333,0.00804519999655895,0.00043330001062713563,6.799993570894003e-06,3.4500000765547156e-05
3,0.7,8,160.0,0.04549218475270107,0.085469134285172,0.18723310559983192,0.6574917775757596,21.313442668733764,0.00804519999655895,0.00043330001062713563,9.799987310543656e-06,3.3900002017617224e-05
4,0.7,8,0.001,3312.2631238340955,30.881245678767563,56.058022792698125,0.01750675188933073,-34.74279414560719,0.007277800003066659,0.0004262999864295125,2.5199988158419728e-05,7.740000146441161e-05
4,0.7,8,0.01,32.24585576367894,3.7331528213093215,5.434317366364313,0.03977623996020353,-14.2723851378559,0.007277800003066659,0.0004262999864295125,1.6699981642886996e-05,3.47800028976053e-05
4,0.7,8,0.1,0.3324929649316906,0.3557559429720546,0.5401584996860238,0.3497161747388008,5.876838635616823,0.007277800003066659,0.0004262999864295125,1.580000389367342e-05,4.58399998024106e-05
4,0.7,8,1.0,0.013634372874140366,0.052954798923526225,0.10760119671608234,0.7713584378109697,20.313314841879837,0.007277800003066659,0.0004262999864295125,1.09999964479357e-05,3.5159999970346687e-05
4,0.7,8,5.0,0.009104482189730128,0.039613065014013904,0.08560708408329892,0.7956043787975612,23.501734958614755,0.007277800003066659,0.0004262999864295125,8.400005754083395e-06,3.7300004623830316e-05
4,0.7,8,10.0,0.009632557282426204,0.03911033003111015,0.08700626993261001,0.792719101346455,24.14935480915785,0.007277800003066659,0.0004262999864295125,7.199996616691351e-06,3.5499996738508346e-05
4,0.7,8,20.0,0.009333643059285206,0.03808330242073761,0.0855455919984592,0.7960064451970077,24.452917936751145,0.007277800003066659,0.0004262999864295125,6.999995093792677e-06,3.963999915868044e-05
4,0.7,8,40.0,0.009443748725697356,0.03804231881577977,0.08594641838265069,0.7946326701680586,24.458330113725804,0.007277800003066659,0.0004262999864295125,7.800001185387373e-06,3.431999357417226e-05
4,0.7,8,80.0,0.00947111697745027,0.03804435152911706,0.0860502118023324,0.794156705182363,24.443290697959146,0.007277800003066659,0.0004262999864295125,9.100011084228754e-06,3.440000000409782e-05
4,0.7,8,160.0,0.009424048593647018,0.03793810261265273,0.08582789049854812,0.7947430314787253,24.47534072969116,0.007277800003066659,0.0004262999864295125,9.200011845678091e-06,3.355999360792339e-05
5,0.7,8,0.001,3547.7028643389867,41.42923382175815,53.75013889224094,-0.00235941155629117,-33.54612601877823,0.00856059999205172,0.00046270000166259706,3.4199998481199145e-05,4.020000342279673e-05
5,0.7,8,0.01,61.336568778592564,4.420172006828754,7.115836086401266,0.09206383047178752,-15.052833906757533,0.00856059999205172,0.00046270000166259706,8.099974365904927e-06,3.456000122241676e-05
5,0.7,8,0.1,0.4439994545171788,0.4197682384782963,0.6170601217703499,0.4025854426149901,5.016208985343143,0.00856059999205172,0.00046270000166259706,7.800001185387373e-06,4.5200006570667026e-05
5,0.7,8,1.0,0.011010279150441038,0.06115668730194991,0.0996097261768372,0.7257860621935002,20.652466522817118,0.00856059999205172,0.00046270000166259706,1.4100020052865148e-05,3.366000019013882e-05
5,0.7,8,5.0,0.006467694248380557,0.03479264711733095,0.07266658062980551,0.7951691034959658,25.114886700583625,0.00856059999205172,0.00046270000166259706,7.099995855242014e-06,3.347999881953001e-05
5,0.7,8,10.0,0.006003945486278885,0.03457555225965793,0.07012579701890873,0.8023284894127153,25.33293175718036,0.00856059999205172,0.00046270000166259706,6.80002267472446e-06,3.365999436937273e-05
5,0.7,8,20.0,0.006034397186279898,0.03286160014591262,0.06933399616533584,0.8015813097304763,26.469224369480923,0.00856059999205172,0.00046270000166259706,7.499998901039362e-06,3.333999775350094e-05
5,0.7,8,40.0,0.006075053146685457,0.03283641768566088,0.06943103613570649,0.7997042036087914,26.92568649189247,0.00856059999205172,0.00046270000166259706,6.89999433234334e-06,3.3620005706325176e-05
5,0.7,8,80.0,0.006057954219842993,0.032513369876002736,0.06935756335552581,0.8000388845632467,26.973333398350594,0.00856059999205172,0.00046270000166259706,6.999995093792677e-06,3.5039999056607483e-05
5,0.7,8,160.0,0.006063597597305198,0.03249534845912303,0.06937267657866956,0.800055079594936,26.988524120364637,0.00856059999205172,0.00046270000166259706,1.4399993233382702e-05,3.636000910773873e-05
6,0.7,8,0.001,1262.5267004532175,20.28492234040789,34.78718212374881,0.005347264273153465,-30.63584042827888,0.00760209999862127,0.0004422999918460846,1.659998088143766e-05,3.579999902285636e-05
6,0.7,8,0.01,40.2495093142883,4.344400807479903,6.045034348557719,0.0024873357169797284,-15.16167513317799,0.00760209999862127,0.0004422999918460846,7.199996616691351e-06,3.374000079929829e-05
6,0.7,8,0.1,0.3048790816388411,0.35395910898781624,0.5453766705962007,0.2821811803077733,5.377943224952436,0.00760209999862127,0.0004422999918460846,6.89999433234334e-06,3.697999636642635e-05
6,0.7,8,1.0,0.049908516363712706,0.10595627485399362,0.183758159153348,0.602906367645038,18.291519760805357,0.00760209999862127,0.0004422999918460846,1.2200005585327744e-05,3.3500004792585966e-05
6,0.7,8,5.0,0.04506916251374841,0.0944610066138188,0.17198188431023523,0.630518267041787,19.341918520445496,0.00760209999862127,0.0004422999918460846,6.999995093792677e-06,3.4500000765547156e-05
6,0.7,8,10.0,0.04677086637577073,0.09608863328680714,0.17482138092565455,0.6260724971575133,19.529786496960945,0.00760209999862127,0.0004422999918460846,1.1299998732283711e-05,3.418000414967537e-05
6,0.7,8,20.0,0.04666927635072625,0.09464979571538892,0.1738610294324992,0.6264355827831286,20.20878690543664,0.00760209999862127,0.0004422999918460846,1.0899995686486363e-05,3.369999467395246e-05
6,0.7,8,40.0,0.047066019258851954,0.09488087678924575,0.17465716880177112,0.6261607137356293,20.17315333052341,0.00760209999862127,0.0004422999918460846,7.700000423938036e-06,3.344000433571637e-05
6,0.7,8,80.0,0.04693415909703735,0.09462657830143534,0.17443538159040212,0.6270331394301181,20.224655808227396,0.00760209999862127,0.0004422999918460846,7.099995855242014e-06,3.351999912410974e-05
6,0.7,8,160.0,0.0469909251099568,0.09470085333716585,0.17454739807255665,0.6265307390687427,20.22623354950708,0.00760209999862127,0.0004422999918460846,6.89999433234334e-06,3.382000140845775e-05
7,0.7,8,0.001,1788.3919529626764,25.504932341678188,41.28931425887965,0.019868657830142446,-32.11526830403045,0.007145300012780353,0.00041939999209716916,1.4999997802078724e-05,3.579999902285636e-05
7,0.7,8,0.01,27.59187229798055,3.0642147803459623,5.013619204549885,0.12736133398989788,-13.629013239341214,0.007145300012780353,0.00041939999209716916,8.100003469735384e-06,3.38599958922714e-05
7,0.7,8,0.1,0.1519839215202436,0.26236102572511544,0.3876156746411308,0.4787244979349806,8.28143332036023,0.007145300012780353,0.00041939999209716916,7.199996616691351e-06,4.3619994539767506e-05
7,0.7,8,1.0,0.03177978158189813,0.0937104442398157,0.17002739693286523,0.664078998304957,15.838836531723725,0.007145300012780353,0.00041939999209716916,1.3499986380338669e-05,3.361999988555908e-05
7,0.7,8,5.0,0.025336325028502922,0.06427862853063082,0.14035926167668683,0.715710413146051,20.6380083364135,0.007145300012780353,0.00041939999209716916,7.199996616691351e-06,3.473999677225947e-05
7,0.7,8,10.0,0.025983476070241217,0.06436533114885146,0.1418388683626271,0.7107610594596739,21.378226697108754,0.007145300012780353,0.00041939999209716916,8.500006515532732e-06,3.370000049471855e-05
7,0.7,8,20.0,0.026093783052243226,0.06320941235023354,0.14161001719036145,0.7102323824806387,22.348436322445103,0.007145300012780353,0.00041939999209716916,6.89999433234334e-06,3.46599961631e-05
7,0.7,8,40.0,0.026060919355135288,0.06260815330962646,0.14150375211867053,0.7106748684544593,22.501240646517836,0.007145300012780353,0.00041939999209716916,6.999995093792677e-06,3.359999391250312e-05
7,0.7,8,80.0,0.026070290175145228,0.06233396540826865,0.1413338273505893,0.710929997363844,22.749271833840503,0.007145300012780353,0.00041939999209716916,7.399998139590025e-06,3.330001491121948e-05
7,0.7,8,160.0,0.026017417316368013,0.062226263585362075,0.14119281988663276,0.7111919373623918,22.821675085670762,0.007145300012780353,0.00041939999209716916,6.799993570894003e-06,3.3320003421977165e-05
8,0.7,8,0.001,3355.292352543557,41.19083260890711,53.03895876613804,0.00028197587819472024,-33.667172460036184,0.007470799988368526,0.0003934999986086041,1.5199999324977398e-05,3.592000575736165e-05
8,0.7,8,0.01,32.35527169273489,3.5353213827912837,5.195719773721634,0.019281096376212066,-13.361640428329665,0.007470799988368526,0.0003934999986086041,7.300026481971145e-06,3.392000216990709e-05
